808	1
809	1
810	2
817	3
818	1
819	1
820	3
821	3
822	3
823	3
824	3
825	3
826	3
833	1
834	3
835	3
836	2
837	3
838	3
839	2
840	2
841	2
842	2
849	2
850	1
851	3
852	3
853	2
854	1
855	1
856	2
857	3
858	1
865	1
866	1
867	1
868	3
869	2
870	1
871	1
872	1
873	1
874	2
881	2
882	1
883	1
884	1
885	1
886	1
887	1
888	2
889	3
890	1
897	1
898	1
899	1
900	1
901	1
902	1
903	1
904	2
905	2
906	1
913	1
914	1
915	1
916	1
917	1
918	1
919	1
920	1
921	1
922	1
929	1
930	1
931	1
932	3
933	3
934	1
935	3
936	1
937	1
938	1
945	1
946	1
947	1
948	2
949	2
950	2
951	2
952	1
953	1
954	2
961	2
962	2
963	2
964	2
965	3
966	2
967	2
968	3
969	2
970	2
977	2
978	2
979	2
980	2
981	2
982	1
983	1
984	2
985	2
986	1
993	1
994	1
995	1
996	2
997	2
998	3
999	3
1000	2
1001	2
1002	3
1009	3
1010	3
1011	3
1012	3
1013	3
1014	3
1015	2
1016	2
1017	2
1018	1
1025	1
1026	2
1027	2
1028	2
1029	2
1030	3
1031	2
1032	2
1033	2
1034	2
1041	3
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1049	1
1050	1
1057	1
1058	1
1059	1
1060	1
1061	1
1062	1
1063	3
1064	3
1065	3
1066	3
1073	2
1074	1
1075	1
1076	1
1077	1
1078	3
1079	3
1080	1
1081	3
1082	3
1089	3
1090	2
1091	2
1092	1
1093	1
1094	2
1095	3
1096	1
1097	1
1098	1
1105	1
1106	2
1107	3
1108	1
1109	3
1110	3
1111	3
1112	3
1113	3
1114	3
1121	2
1122	1
1123	1
1124	1
1125	1
1126	3
1127	3
1128	2
1129	2
1130	2
1137	2
1138	2
1139	3
1140	3
1141	3
1142	3
1143	3
1144	3
1145	3
1146	3
1153	2
1154	2
1155	3
1156	3
1157	3
1158	2
1159	2
1160	2
1161	2
1162	1
1169	1
1170	1
1171	1
1172	2
1173	2
1174	2
1175	2
1176	2
1177	2
1178	2
1185	2
1186	1
1187	1
1188	3
1189	3
1190	2
1191	2
1192	1
1193	1
1194	3
1201	3
1202	2
1203	3
1204	3
1205	2
1206	3
1207	2
1208	2
1209	2
1210	2
1217	2
1218	2
1219	3
1220	3
1221	3
1222	3
1223	2
1224	2
1225	2
1226	3
1233	3
1234	3
1235	3
1236	3
1237	3
1238	3
1239	3
1240	3
1241	3
1242	1
1249	1
1250	3
1251	2
1252	1
1253	1
1254	1
1255	1
1256	1
1257	1
1258	3
1265	3
1266	1
1267	1
1268	1
1269	1
1270	3
1271	1
1272	3
1273	2
1274	2
1281	2
1282	2
1283	2
1284	3
1285	3
1286	2
1287	3
1288	3
1289	3
1290	3
1297	3
1298	2
1299	2
1300	2
1301	3
1302	3
1303	3
1304	2
1305	2
1306	3
1313	2
1314	2
1315	3
1316	2
1317	2
1318	2
1319	2
1320	2
1321	2
1322	2
1329	3
1330	2
1331	3
1332	3
1333	3
1334	2
1335	2
1336	2
1337	2
1338	3
1345	3
1346	1
1347	1
1348	1
1349	1
1350	3
1351	2
1352	3
1353	2
1354	2
1361	2
1362	2
1363	2
1364	1
1365	1
1366	1
1367	1
1368	1
1369	1
1370	2
1377	2
1378	2
1379	3
1380	2
1381	3
1382	1
1383	3
1384	1
1385	1
1386	3
1393	2
1394	1
1395	1
1396	1
1397	1
1398	2
1399	3
1400	2
1401	2
1402	2
1409	2
1410	1
1411	1
1412	3
1413	3
1414	3
1415	1
1416	3
1417	1
1418	2
1425	3
1426	2
1427	2
1428	3
1429	2
1430	3
1431	2
1432	2
1433	2
1434	2
1441	2
1442	1
1443	1
1444	1
1445	1
1446	1
1447	1
1448	2
1449	2
1450	3
1457	3
1458	2
1459	2
1460	2
1461	3
1462	2
1463	2
1464	3
1465	3
1466	3
1473	3
1474	3
1475	3
1476	2
1477	2
1478	1
1479	1
1480	1
1481	1
1482	1
1489	1
1490	1
1491	1
1492	3
1493	3
1494	3
1495	1
1496	2
1497	2
1498	2
1505	3
1506	3
1507	3
1508	3
1509	1
1510	1
1511	1
1512	2
1513	2
1514	2
1521	2
1522	3
1523	3
1524	2
1525	2
1526	2
1527	2
1528	3
1529	3
1530	3
1537	3
1538	3
1539	1
1540	2
1541	2
1542	2
1543	2
1544	3
1545	3
1546	3
1553	3
1554	3
1555	3
1556	2
1557	2
1558	2
1559	2
1560	2
1561	2
1562	2
1569	2
1570	3
1571	3
1572	3
1573	3
1574	2
1575	2
1576	2
1577	2
1578	1
1585	1
1586	2
1587	2
1588	1
1589	1
1590	1
1591	1
1592	2
1593	2
1594	1
1601	1
1602	1
1603	3
1604	2
1605	2
1606	2
1607	2
1608	1
1609	1
1610	2
1617	3
1618	2
1619	2
1620	2
1621	3
1622	3
1623	3
1624	3
1625	3
1626	3
1633	3
1634	3
1635	1
1636	1
1637	1
1638	2
1639	3
1640	3
1641	3
1642	2
1649	2
1650	2
1651	2
1652	2
1653	2
1654	3
1655	2
1656	2
1657	3
1658	1
1665	1
1666	1
1667	1
1668	2
1669	2
1670	2
1671	2
1672	2
1673	3
1674	2
1681	2
1682	2
1683	3
1684	3
1685	3
1686	3
1687	1
1688	1
1689	1
1690	3
1697	2
1698	2
1699	3
1700	3
1701	3
1702	3
1703	3
1704	3
1705	2
1706	2
1713	3
1714	3
1715	3
1716	3
1717	2
1718	1
1719	1
1720	2
1721	2
1722	2
1729	2
1730	1
1731	1
1732	1
1733	1
1734	3
1735	3
1736	2
1737	3
1738	3
1745	2
1746	1
1747	1
1748	1
1749	1
1750	2
1751	2
1752	2
1753	2
1754	1
1761	3
1762	3
1763	3
1764	1
1765	1
1766	1
1767	1
1768	1
1769	1
1770	1
1777	3
1778	3
1779	3
1780	3
1781	3
1782	3
1783	1
1784	3
1785	3
1786	1
1793	1
1794	1
1795	1
1796	3
1797	2
1798	2
1799	2
1800	2
1801	3
1802	3
1809	1
1810	1
1811	1
1812	3
1813	3
1814	3
1815	2
1816	2
1817	3
1818	3
1825	3
1826	3
1827	1
1828	2
1829	3
1830	3
1831	3
1832	3
1833	1
1834	2
1841	3
1842	3
1843	1
1844	1
1845	1
1846	2
1847	2
1848	2
1849	2
1850	1
1857	1
1858	3
1859	3
1860	3
1861	2
1862	1
1863	3
1864	3
1865	3
1866	3
1873	3
1874	1
1875	1
1876	2
1877	2
1878	1
1879	3
1880	1
1881	1
1882	1
1889	1
1890	3
1891	2
1892	1
1893	1
1894	2
1895	2
1896	3
1897	3
1898	3
1905	3
1906	3
1907	2
1908	2
1909	2
1910	3
1911	3
1912	3
1913	3
1914	2
1921	2
1922	2
1923	3
1924	3
1925	3
1926	3
1927	1
1928	2
1929	3
1930	3
1937	3
1938	3
1939	3
1940	1
1941	1
1942	1
1943	1
1944	1
1945	3
1946	2
1953	2
1954	3
1955	2
1956	2
1957	2
1958	2
1959	2
1960	1
1961	1
1962	1
1969	1
1970	3
1971	3
1972	3
1973	3
1974	1
1975	1
1976	2
1977	3
1978	3
1985	1
1986	3
1987	1
1988	2
1989	2
1990	2
1991	3
1992	3
1993	3
1994	3
2001	3
2002	1
2003	3
2004	3
2005	3
2006	3
2007	3
2008	3
2009	3
2010	1
2017	1
2018	1
2019	1
2020	2
2021	3
2022	1
2023	1
2024	1
2025	1
2026	2
2033	2
2034	2
2035	3
2036	1
2037	1
2038	3
2039	1
2040	2
2041	2
2042	2
2049	3
2050	1
2051	1
2052	2
2053	3
2054	1
2055	1
2056	1
2057	1
2058	1
2065	1
2066	3
2067	1
2068	1
2069	1
2070	2
2071	2
2072	2
2073	2
2074	3
2081	3
2082	3
2083	2
2084	2
2085	2
2086	3
2087	2
2088	3
2089	3
2090	2
2097	2
2098	3
2099	2
2100	3
2101	3
2102	3
2103	3
2104	3
2105	2
2106	3
2113	3
2114	1
2115	3
2116	2
2117	2
2118	2
2119	2
2120	1
2121	1
2122	1
2129	1
2130	3
2131	3
2132	1
2133	3
2134	3
2135	3
2136	3
2137	3
2138	3
2145	3
2146	3
2147	2
2148	1
2149	3
2150	3
2151	3
2152	3
2153	2
2154	1
2161	3
2162	3
2163	3
2164	3
2165	2
2166	2
2167	3
2168	1
2169	1
2170	1
2177	1
2178	2
2179	2
2180	2
2181	3
2182	3
2183	2
2184	1
2185	1
2186	1
2193	1
2194	1
2195	1
2196	1
2197	1
2198	2
2199	2
2200	2
2201	3
2202	3
2209	3
2210	3
2211	3
2212	3
2213	2
2214	2
2215	3
2216	3
2217	3
2218	3
2225	3
2226	2
2227	2
2228	3
2229	3
2230	3
2231	2
2232	2
2233	2
2234	2
2241	3
2242	3
2243	3
2244	3
2245	1
2246	2
2247	2
2248	2
2249	3
2250	3
2257	3
2258	3
2259	3
2260	2
2261	2
2262	2
2263	2
2264	2
2265	2
2266	1
2273	1
2274	1
2275	1
2276	3
2277	2
2278	3
2279	3
2280	3
2281	1
2282	1
2289	1
2290	1
2291	3
2292	3
2293	3
2294	3
2295	3
2296	3
2297	3
2298	3
2305	2
2306	1
2307	3
2308	1
2309	1
2310	1
2311	1
2312	2
2313	3
2314	3
2321	3
2322	3
2323	1
2324	2
2325	2
2326	2
2327	2
2328	1
2329	1
2330	2
2337	3
2338	2
2339	2
2340	3
2341	1
2342	3
2343	3
2344	3
2345	3
2346	1
2353	3
2354	3
2355	3
2356	3
2357	3
2358	3
2359	3
2360	2
2361	2
2362	3
2369	3
2370	3
2371	3
2372	1
2373	1
2374	1
2375	1
2376	1
2377	1
2378	1
2385	1
2386	2
2387	2
2388	2
2389	2
2390	1
2391	1
2392	1
2393	1
2394	2
2401	2
2402	2
2403	2
2404	1
2405	3
2406	3
2407	3
2408	3
2409	2
2410	1
2417	3
2418	1
2419	1
2420	2
2421	2
2422	3
2423	2
2424	3
2425	1
2426	1
2433	3
2434	3
2435	3
2436	1
2437	1
2438	1
2439	1
2440	3
2441	3
2442	1
2449	1
2450	3
2451	3
2452	1
2453	1
2454	1
2455	1
2456	1
2457	1
2458	1
2465	1
2466	3
2467	1
2468	3
2469	3
2470	3
2471	3
2472	3
2473	3
2474	1
2481	1
2482	3
2483	3
2484	3
2485	3
2486	3
2487	3
2488	3
2489	3
2490	3
2497	1
2498	2
2499	3
2500	3
2501	3
2502	3
2503	2
2504	2
2505	2
2506	1
2513	3
2514	3
2515	2
2516	3
2517	3
2518	2
2519	2
2520	2
2521	2
2522	2
2529	2
2530	2
2531	2
2532	2
2533	3
2534	2
2535	3
2536	3
2537	3
2538	3
2545	3
2546	2
2547	2
2548	2
2549	3
2550	3
2551	3
2552	3
2553	3
2554	3
2561	3
2562	3
2563	2
2564	1
2565	3
2566	3
2567	3
2568	2
2569	2
2570	1
2577	1
2578	2
2579	3
2580	3
2581	3
2582	3
2583	3
2584	1
2585	1
2586	1
2593	1
2594	1
2595	3
2596	1
2597	3
2598	3
2599	1
2600	2
2601	2
2602	2
2609	2
2610	1
2611	1
2612	3
2613	3
2614	3
2615	2
2616	1
2617	1
2618	1
2625	1
2626	3
2627	3
2628	3
2629	3
2630	3
2631	2
2632	2
2633	2
2634	2
2641	2
2642	2
2643	2
2644	3
2645	3
2646	3
2647	3
2648	3
2649	3
2650	3
2657	3
2658	3
2659	3
2660	3
2661	2
2662	2
2663	3
2664	2
2665	2
2666	1
2673	1
2674	2
2675	2
2676	3
2677	3
2678	3
2679	1
2680	3
2681	2
2682	1
2689	1
2690	1
2691	1
2692	1
2693	1
2694	3
2695	3
2696	3
2697	1
2698	1
2705	1
2706	1
2707	3
2708	1
2709	1
2710	1
2711	1
2712	1
2713	1
2714	2
2721	3
2722	2
2723	2
2724	1
2725	1
2726	2
2727	2
2728	3
2729	3
2730	1
2737	1
2738	2
2739	2
2740	1
2741	1
2742	1
2743	1
2744	2
2745	2
2746	3
2753	3
2754	3
2755	3
2756	3
2757	3
2758	3
2759	1
2760	2
2761	3
2762	3
2769	2
2770	1
2771	1
2772	1
2773	1
2774	3
2775	3
2776	3
2777	3
2778	3
2785	3
2786	3
2787	1
2788	1
2789	1
2790	2
2791	2
2792	1
2793	3
2794	3
2801	3
2802	3
2803	1
2804	1
2805	3
2806	3
2807	3
2808	3
2809	3
2810	3
2817	3
2818	3
2819	2
2820	2
2821	3
2822	3
2823	3
2824	3
2825	3
2826	3
2833	3
2834	2
2835	2
2836	2
2837	2
2838	3
2839	3
2840	1
2841	1
2842	2
2849	3
2850	3
2851	3
2852	3
2853	1
2854	3
2855	3
2856	3
2857	1
2858	1
2865	1
2866	1
2867	1
2868	3
2869	1
2870	2
2871	3
2872	1
2873	1
2874	1
2881	1
2882	3
2883	2
2884	1
2885	1
2886	1
2887	1
2888	1
2889	1
2890	3
2897	3
2898	3
2899	3
2900	3
2901	3
2902	3
2903	3
2904	2
2905	2
2906	2
2913	2
2914	3
2915	1
2916	1
2917	1
2918	2
2919	2
2920	2
2921	2
2922	1
2929	1
2930	1
2931	3
2932	3
2933	3
2934	1
2935	1
2936	1
2937	1
2938	2
2945	2
2946	2
2947	2
2948	2
2949	2
2950	2
2951	2
2952	3
2953	2
2954	3
2961	3
2962	3
2963	3
2964	1
2965	1
2966	1
2967	3
2968	3
2969	2
2970	2
2977	3
2978	3
2979	3
2980	1
2981	1
2982	3
2983	3
2984	3
2985	3
2986	1
2993	1
2994	3
2995	1
2996	2
2997	3
2998	1
2999	1
3000	1
3001	1
3002	1
3009	1
3010	1
3011	1
3012	3
3013	1
3014	3
3015	3
3016	1
3017	3
3018	3
3025	2
3026	1
3027	1
3028	3
3029	1
3030	1
3031	3
3032	2
3033	3
3034	3
3041	2
3042	1
3043	1
3044	3
3045	2
3046	2
3047	2
3048	2
3049	2
3050	2
3057	2
3058	1
3059	1
3060	2
3061	2
3062	1
3063	1
3064	2
3065	2
3066	2
3073	2
3074	3
3075	3
3076	2
3077	2
3078	2
3079	2
3080	3
3081	2
3082	2
3089	2
3090	2
3091	2
3092	1
3093	1
3094	2
3095	3
3096	3
3097	3
3098	3
3105	3
3106	3
3107	3
3108	3
3109	3
3110	3
3111	3
3112	3
3113	2
3114	1
3121	1
3122	2
3123	2
3124	2
3125	2
3126	3
3127	3
3128	2
3129	2
3130	2
3137	2
3138	1
3139	1
3140	1
3141	1
3142	2
3143	2
3144	2
3145	2
3146	2
3153	3
3154	2
3155	2
3156	3
3157	2
3158	2
3159	2
3160	3
3161	1
3162	2
3169	2
3170	2
3171	2
3172	2
3173	3
3174	3
3175	3
3176	3
3177	2
3178	2
3185	2
3186	3
3187	2
3188	3
3189	3
3190	3
3191	3
3192	3
3193	2
3194	3
3201	3
3202	2
3203	2
3204	1
3205	1
3206	1
3207	1
3208	3
3209	2
3210	3
3217	3
3218	3
3219	3
3220	3
3221	3
3222	3
3223	3
3224	3
3225	3
3226	3
3233	3
3234	3
3235	3
3236	3
3237	3
3238	3
3239	3
3240	3
3241	2
3242	2
3249	2
3250	3
3251	3
3252	3
3253	2
3254	2
3255	3
3256	3
3257	3
3258	3
3265	1
3266	2
3267	2
3268	2
3269	3
3270	1
3271	1
3272	1
3273	1
3274	2
3281	2
3282	2
3283	2
3284	1
3285	1
3286	2
3287	2
3288	2
3289	3
3290	3
3297	3
3298	2
3299	2
3300	1
3301	1
3302	1
3303	1
3304	3
3305	3
3306	3
3313	3
3314	3
3315	2
3316	1
3317	1
3318	2
3319	2
3320	2
3321	2
3322	3
3329	3
3330	2
3331	3
3332	3
3333	3
3334	3
3335	2
3336	2
3337	3
3338	3
3345	3
3346	3
3347	3
3348	2
3349	2
3350	2
3351	2
3352	2
3353	2
3354	2
3361	2
3362	1
3363	3
3364	2
3365	2
3366	1
3367	3
3368	3
3369	3
3370	2
3377	2
3378	2
3379	3
3380	3
3381	3
3382	3
3383	3
3384	1
3385	3
3386	3
3393	2
3394	2
3395	3
3396	3
3397	3
3398	1
3399	1
3400	1
3401	1
3402	3
3409	3
3410	1
3411	1
3412	2
3413	2
3414	2
3415	2
3416	1
3417	1
3418	2
3425	2
3426	2
3427	2
3428	1
3429	1
3430	1
3431	1
3432	1
3433	1
3434	1
3441	1
3442	1
3443	1
3444	3
3445	3
3446	1
3447	1
3448	3
3449	3
3450	1
3457	1
3458	1
3459	1
3460	3
3461	3
3462	1
3463	1
3464	2
3465	2
3466	3
3473	2
3474	1
3475	1
3476	1
3477	1
3478	1
3479	1
3480	1
3481	1
3482	2
3489	2
3490	3
3491	1
3492	2
3493	3
3494	2
3495	3
3496	3
3497	2
3498	2
3505	2
3506	3
3507	2
3508	2
3509	3
3510	3
3511	3
3512	3
3513	2
3514	1
3521	1
3522	3
3523	3
3524	2
3525	3
3526	1
3527	1
3528	3
3529	3
3530	3
3537	2
3538	2
3539	2
3540	3
3541	3
3542	2
3543	2
3544	2
3545	2
3546	3
3553	3
3554	3
3555	2
3556	1
3557	3
3558	3
3559	3
3560	3
3561	3
3562	2
3569	3
3570	2
3571	2
3572	2
3573	3
3574	3
3575	2
3576	1
3577	1
3578	1
3585	1
3586	3
3587	3
3588	1
3589	1
3590	1
3591	1
3592	1
3593	1
3594	1
3601	1
3602	2
3603	3
3604	2
3605	2
3606	1
3607	1
3608	1
3609	1
3610	2
3617	2
3618	3
3619	3
3620	3
3621	3
3622	3
3623	3
3624	3
3625	1
3626	2
3633	2
3634	1
3635	1
3636	1
3637	1
3638	3
3639	3
3640	3
3641	1
3642	3
3649	3
3650	2
3651	2
3652	2
3653	3
3654	1
3655	1
3656	1
3657	1
3658	1
3665	1
3666	3
3667	3
3668	2
3669	3
3670	2
3671	2
3672	2
3673	2
3674	3
3681	3
3682	3
3683	3
3684	3
3685	3
3686	3
3687	2
3688	1
3689	1
3690	3
3697	3
3698	2
3699	2
3700	2
3701	2
3702	1
3703	1
3704	2
3705	3
3706	3
3713	3
3714	1
3715	1
3716	3
3717	2
3718	2
3719	2
3720	2
3721	2
3722	2
3729	3
3730	2
3731	2
3732	3
3733	1
3734	2
3735	2
3736	2
3737	2
3738	3
3745	1
3746	1
3747	1
3748	2
3749	2
3750	2
3751	2
3752	2
3753	2
3754	3
3761	3
3762	2
3763	2
3764	2
3765	2
3766	2
3767	3
3768	3
3769	3
3770	3
3777	2
3778	2
3779	2
3780	2
3781	2
3782	1
3783	3
3784	3
3785	3
3786	3
3793	1
3794	1
3795	1
3796	2
3797	2
3798	2
3799	2
3800	1
3801	1
3802	1
3809	1
3810	2
3811	2
3812	2
3813	2
3814	2
3815	2
3816	2
3817	2
3818	3
3825	3
3826	2
3827	2
3828	2
3829	2
3830	3
3831	3
3832	2
3833	2
3834	3
3841	3
3842	3
3843	3
3844	1
3845	3
3846	3
3847	3
3848	3
3849	3
3850	1
3857	1
3858	2
3859	2
3860	3
3861	3
3862	1
3863	1
3864	2
3865	2
3866	2
3873	2
3874	2
3875	3
3876	3
3877	3
3878	3
3879	1
3880	1
3881	1
3882	1
3889	1
3890	2
3891	2
3892	3
3893	3
3894	2
3895	2
3896	2
3897	2
3898	1
3905	1
3906	1
3907	1
3908	1
3909	1
3910	2
3911	2
3912	2
3913	3
3914	1
3921	3
3922	1
3923	1
3924	1
3925	1
3926	3
3927	3
3928	1
3929	1
3930	3
3937	3
3938	3
3939	1
3940	2
3941	3
3942	3
3943	3
3944	3
3945	3
3946	3
3953	3
3954	3
3955	1
3956	2
3957	2
3958	2
3959	2
3960	2
3961	2
3962	2
3969	2
3970	3
3971	3
3972	2
3973	2
3974	2
3975	2
3976	1
3977	1
3978	2
3985	2
3986	1
3987	1
3988	2
3989	2
3990	2
3991	2
3992	1
3993	1
3994	2
4001	2
4002	2
4003	3
4004	2
4005	3
4006	3
4007	2
4008	2
4009	3
4010	2
4017	2
4018	2
4019	2
4020	1
4021	1
4022	1
4023	1
4024	3
4025	2
4026	1
4033	1
4034	1
4035	1
4036	3
4037	2
4038	2
4039	2
4040	1
4041	3
4042	3
4049	2
4050	2
4051	3
4052	2
4053	2
4054	2
4055	2
4056	2
4057	2
4058	3
4065	3
4066	3
4067	3
4068	2
4069	2
4070	2
4071	2
4072	3
4073	3
4074	3
4081	3
4082	3
4083	3
4084	3
4085	3
4086	3
4087	3
4088	3
4089	3
4090	3
4097	3
4098	3
4099	3
4100	3
4101	3
4102	3
4103	3
4104	3
4105	3
4106	3
4113	2
4114	2
4115	2
4116	3
4117	3
4118	3
4119	2
4120	2
4121	2
4122	3
4129	1
4130	2
4131	2
4132	2
4133	2
4134	3
4135	3
4136	2
4137	2
4138	3
4145	3
4146	2
4147	2
4148	1
4149	1
4150	1
4151	1
4152	1
4153	3
4154	3
4161	3
4162	3
4163	2
4164	1
4165	1
4166	3
4167	3
4168	1
4169	1
4170	1
4177	1
4178	2
4179	3
4180	2
4181	2
4182	2
4183	2
4184	3
4185	3
4186	3
4193	3
4194	3
4195	3
4196	1
4197	3
4198	1
4199	1
4200	1
4201	1
4202	1
4209	1
4210	2
4211	2
4212	2
4213	2
4214	2
4215	2
4216	3
4217	3
4218	2
4225	2
4226	1
4227	1
4228	1
4229	1
4230	3
4231	3
4232	3
4233	3
4234	2
4241	2
4242	1
4243	1
4244	1
4245	1
4246	1
4247	1
4248	3
4249	3
4250	3
4257	3
4258	3
4259	3
4260	3
4261	3
4262	1
4263	1
4264	1
4265	1
4266	2
4273	3
4274	3
4275	3
4276	3
4277	2
4278	2
4279	3
4280	1
4281	1
4282	1
4289	1
4290	2
4291	2
4292	3
4293	3
4294	3
4295	1
4296	2
4297	2
4298	2
4305	3
4306	1
4307	1
4308	3
4309	3
4310	3
4311	1
4312	1
4313	1
4314	2
4321	2
4322	3
4323	3
4324	3
4325	3
4326	2
4327	3
4328	3
4329	3
4330	2
4337	2
4338	3
4339	2
4340	3
4341	3
4342	3
4343	3
4344	3
4345	1
4346	1
4353	3
4354	1
4355	1
4356	3
4357	3
4358	3
4359	1
4360	1
4361	1
4362	3
4369	3
4370	3
4371	1
4372	1
4373	3
4374	3
4375	3
4376	3
4377	2
4378	2
4385	2
4386	2
4387	3
4388	3
4389	1
4390	1
4391	3
4392	3
4393	3
4394	3
4401	2
4402	2
4403	3
4404	3
4405	3
4406	3
4407	3
4408	3
4409	3
4410	3
4417	2
4418	2
4419	2
4420	2
4421	2
4422	3
4423	3
4424	2
4425	2
4426	3
4433	3
4434	2
4435	2
4436	3
4437	2
4438	2
4439	2
4440	1
4441	1
4442	2
4449	2
4450	2
4451	2
4452	2
4453	2
4454	2
4455	2
4456	2
4457	2
4458	1
4465	1
4466	2
4467	2
4468	1
4469	1
4470	2
4471	2
4472	2
4473	2
4474	3
4481	2
4482	2
4483	2
4484	2
4485	2
4486	3
4487	3
4488	3
4489	2
4490	2
4497	2
4498	2
4499	2
4500	3
4501	2
4502	3
4503	3
4504	2
4505	2
4506	1
4513	1
4514	1
4515	3
4516	3
4517	1
4518	1
4519	3
4520	3
4521	3
4522	3
4529	1
4530	2
4531	3
4532	1
4533	1
4534	1
4535	1
4536	3
4537	3
4538	2
4545	2
4546	1
4547	1
4548	1
4549	1
4550	3
4551	3
4552	1
4553	3
4554	3
4561	3
4562	3
4563	3
4564	3
4565	3
4566	1
4567	1
4568	1
4569	1
4570	2
4577	2
4578	1
4579	1
4580	1
4581	3
4582	3
4583	3
4584	3
4585	1
4586	2
4593	3
4594	3
4595	3
4596	2
4597	2
4598	2
4599	2
4600	3
4601	3
4602	2
4609	2
4610	2
4611	2
4612	2
4613	2
4614	2
4615	2
4616	2
4617	3
4618	3
4625	1
4626	2
4627	2
4628	2
4629	2
4630	2
4631	3
4632	3
4633	3
4634	3
4641	2
4642	1
4643	1
4644	2
4645	2
4646	2
4647	3
4648	3
4649	3
4650	2
4657	2
4658	2
4659	3
4660	1
4661	3
4662	1
4663	1
4664	3
4665	3
4666	3
4673	3
4674	1
4675	1
4676	2
4677	3
4678	3
4679	1
4680	3
4681	3
4682	3
4689	3
4690	3
4691	2
4692	1
4693	1
4694	1
4695	1
4696	3
4697	2
4698	1
4705	1
4706	1
4707	1
4708	2
4709	2
4710	1
4711	3
4712	1
4713	1
4714	3
4721	3
