218	0	5232.98	12175.4	
225	0	5232.98	5584.19	
226	3353.33	4119.58	5584.19	
227	3353.33	4119.58	8879.78	
228	3353.33	8350.5	8879.78	
229	3353.33	8350.5	10344.5	
230	5588.88	1670.1	10344.5	
231	5588.88	1670.1	5584.19	
232	8197.03	5232.98	5584.19	
233	8197.03	5232.98	1373.16	
234	3353.33	3562.88	1373.16	
241	3353.33	3562.88	4302.57	
242	0	5232.98	4302.57	
243	0	5232.98	5584.19	
244	0	8350.5	5584.19	
245	0	8350.5	5584.19	
246	5588.88	6791.74	5584.19	
247	5588.88	6791.74	7231.98	
248	11922.9	5232.98	7231.98	
249	11922.9	5232.98	8879.78	
250	8197.03	3562.88	8879.78	
257	8197.03	3562.88	8879.78	
258	0	1002.06	8879.78	
259	0	1002.06	5584.19	
260	11922.9	5232.98	5584.19	
261	11922.9	5232.98	7231.98	
262	8197.03	8350.5	7231.98	
263	8197.03	8350.5	7231.98	
264	1490.37	5232.98	7231.98	
265	1490.37	5232.98	0	
266	0	6791.74	0	
273	0	6791.74	7231.98	
274	17511.8	10800	7231.98	
275	17511.8	10800	5584.19	
276	22728.1	5232.98	5584.19	
277	22728.1	5232.98	0	
278	5588.88	5232.98	0	
279	5588.88	5232.98	823.897	
280	5588.88	8795.86	823.897	
281	5588.88	8795.86	823.897	
282	1490.37	6791.74	823.897	
289	1490.37	6791.74	6865.81	
290	5588.88	8350.5	6865.81	
291	5588.88	8350.5	12175.4	
292	5588.88	8795.86	12175.4	
293	5588.88	8795.86	13640.1	
294	17511.8	12581.4	13640.1	
295	17511.8	12581.4	10344.5	
296	11922.9	10800	10344.5	
297	11922.9	10800	7231.98	
298	1490.37	0	7231.98	
305	1490.37	0	7231.98	
306	5588.88	6791.74	7231.98	
307	5588.88	6791.74	5584.19	
308	0	3562.88	5584.19	
309	0	3562.88	10344.5	
310	8197.03	3562.88	10344.5	
311	8197.03	3562.88	12175.4	
312	8197.03	3562.88	12175.4	
313	8197.03	3562.88	7231.98	
314	5588.88	2449.48	7231.98	
321	5588.88	2449.48	7231.98	
322	0	4119.58	7231.98	
323	0	4119.58	8879.78	
324	3353.33	5232.98	8879.78	
325	3353.33	5232.98	7231.98	
326	13785.9	5232.98	7231.98	
327	13785.9	5232.98	6865.81	
328	22728.1	8795.86	6865.81	
329	22728.1	8795.86	0	
330	13785.9	10800	0	
337	13785.9	10800	10344.5	
338	0	6791.74	10344.5	
339	0	6791.74	13640.1	
340	0	1670.1	13640.1	
341	0	1670.1	10344.5	
342	1490.37	5232.98	10344.5	
343	1490.37	5232.98	10344.5	
344	8197.03	3562.88	10344.5	
345	8197.03	3562.88	16935.7	
346	11922.9	5232.98	16935.7	
353	11922.9	5232.98	10344.5	
354	3353.33	1670.1	10344.5	
355	3353.33	1670.1	4302.57	
356	5588.88	6791.74	4302.57	
357	5588.88	6791.74	8879.78	
358	11922.9	12581.4	8879.78	
359	11922.9	12581.4	10344.5	
360	3353.33	8795.86	10344.5	
361	3353.33	8795.86	12175.4	
362	3353.33	2449.48	12175.4	
369	3353.33	2449.48	7231.98	
370	11922.9	6791.74	7231.98	
371	11922.9	6791.74	8879.78	
372	13785.9	4119.58	8879.78	
373	13785.9	4119.58	7231.98	
374	5588.88	6791.74	7231.98	
375	5588.88	6791.74	10344.5	
376	1490.37	4119.58	10344.5	
377	1490.37	4119.58	13640.1	
378	3353.33	1002.06	13640.1	
385	3353.33	1002.06	5584.19	
386	3353.33	6791.74	5584.19	
387	3353.33	6791.74	7231.98	
388	1490.37	4119.58	7231.98	
389	1490.37	4119.58	7231.98	
390	0	8795.86	7231.98	
391	0	8795.86	5584.19	
392	5588.88	12581.4	5584.19	
393	5588.88	12581.4	7231.98	
394	5588.88	10800	7231.98	
401	5588.88	10800	7231.98	
402	3353.33	8350.5	7231.98	
403	3353.33	8350.5	10344.5	
404	3353.33	3562.88	10344.5	
405	3353.33	3562.88	8879.78	
406	5588.88	10800	8879.78	
407	5588.88	10800	10344.5	
408	5588.88	10800	10344.5	
409	5588.88	10800	8879.78	
410	8197.03	3562.88	8879.78	
417	8197.03	3562.88	2929.41	
418	8197.03	8795.86	2929.41	
419	8197.03	8795.86	4302.57	
420	8197.03	8795.86	4302.57	
421	8197.03	8795.86	1373.16	
422	5588.88	12581.4	1373.16	
423	5588.88	12581.4	8879.78	
424	1490.37	8350.5	8879.78	
425	1490.37	8350.5	10344.5	
426	0	12581.4	10344.5	
433	0	12581.4	8879.78	
434	0	10800	8879.78	
435	0	10800	10344.5	
436	11922.9	4119.58	10344.5	
437	11922.9	4119.58	10344.5	
438	13785.9	2449.48	10344.5	
439	13785.9	2449.48	7231.98	
440	5588.88	5232.98	7231.98	
441	5588.88	5232.98	5584.19	
442	3353.33	8795.86	5584.19	
449	3353.33	8795.86	10344.5	
450	13785.9	10800	10344.5	
451	13785.9	10800	4302.57	
452	13785.9	10800	4302.57	
453	13785.9	10800	10344.5	
454	3353.33	2449.48	10344.5	
455	3353.33	2449.48	8879.78	
456	8197.03	4119.58	8879.78	
457	8197.03	4119.58	5584.19	
458	5588.88	0	5584.19	
465	5588.88	0	7231.98	
466	13785.9	5232.98	7231.98	
467	13785.9	5232.98	0	
468	11922.9	5232.98	0	
469	11922.9	5232.98	366.176	
470	0	6791.74	366.176	
471	0	6791.74	7231.98	
472	11922.9	3562.88	7231.98	
473	11922.9	3562.88	7231.98	
474	11922.9	6791.74	7231.98	
481	11922.9	6791.74	4302.57	
482	8197.03	10800	4302.57	
483	8197.03	10800	12175.4	
484	0	16589.7	12175.4	
485	0	16589.7	10344.5	
486	0	12581.4	10344.5	
487	0	12581.4	5584.19	
488	5588.88	6791.74	5584.19	
489	5588.88	6791.74	2013.97	
490	11922.9	12581.4	2013.97	
497	11922.9	12581.4	8879.78	
498	8197.03	1002.06	8879.78	
499	8197.03	1002.06	7231.98	
500	5588.88	10800	7231.98	
501	5588.88	10800	2013.97	
502	1490.37	3562.88	2013.97	
503	1490.37	3562.88	2929.41	
504	0	8795.86	2929.41	
505	0	8795.86	5584.19	
506	0	445.36	5584.19	
513	0	445.36	4302.57	
514	8197.03	10800	4302.57	
515	8197.03	10800	10344.5	
516	13785.9	10800	10344.5	
517	13785.9	10800	7231.98	
518	8197.03	12581.4	7231.98	
519	8197.03	12581.4	5584.19	
520	5588.88	14808.2	5584.19	
521	5588.88	14808.2	7231.98	
522	3353.33	1002.06	7231.98	
529	3353.33	1002.06	4302.57	
530	5588.88	8795.86	4302.57	
531	5588.88	8795.86	8879.78	
532	0	6791.74	8879.78	
533	0	6791.74	7231.98	
534	3353.33	5232.98	7231.98	
535	3353.33	5232.98	13640.1	
536	8197.03	8795.86	13640.1	
537	8197.03	8795.86	12175.4	
538	1490.37	10800	12175.4	
545	1490.37	10800	6865.81	
546	3353.33	6791.74	6865.81	
547	3353.33	6791.74	7231.98	
548	3353.33	6791.74	7231.98	
549	3353.33	6791.74	3387.13	
550	0	4119.58	3387.13	
551	0	4119.58	10344.5	
552	0	8350.5	10344.5	
553	0	8350.5	7231.98	
554	0	5232.98	7231.98	
561	0	5232.98	8879.78	
562	5588.88	10800	8879.78	
563	5588.88	10800	5584.19	
564	5588.88	6791.74	5584.19	
565	5588.88	6791.74	8879.78	
566	8197.03	6791.74	8879.78	
567	8197.03	6791.74	7231.98	
568	17511.8	5232.98	7231.98	
569	17511.8	5232.98	3387.13	
570	8197.03	8350.5	3387.13	
577	8197.03	8350.5	7231.98	
578	0	3562.88	7231.98	
579	0	3562.88	7231.98	
580	5588.88	8795.86	7231.98	
581	5588.88	8795.86	7231.98	
582	5588.88	6791.74	7231.98	
583	5588.88	6791.74	5584.19	
584	13785.9	8350.5	5584.19	
585	13785.9	8350.5	10344.5	
586	8197.03	10800	10344.5	
593	8197.03	10800	5584.19	
594	11922.9	1670.1	5584.19	
595	11922.9	1670.1	8879.78	
596	13785.9	3562.88	8879.78	
597	13785.9	3562.88	5584.19	
598	5588.88	8795.86	5584.19	
599	5588.88	8795.86	3387.13	
600	1490.37	12581.4	3387.13	
601	1490.37	12581.4	4302.57	
602	5588.88	5232.98	4302.57	
609	5588.88	5232.98	5584.19	
610	11922.9	10800	5584.19	
611	11922.9	10800	2929.41	
612	1490.37	8350.5	2929.41	
613	1490.37	8350.5	6865.81	
614	0	6791.74	6865.81	
615	0	6791.74	7231.98	
616	0	12581.4	7231.98	
617	0	12581.4	0	
618	0	8795.86	0	
625	0	8795.86	7231.98	
626	0	1670.1	7231.98	
627	0	1670.1	3387.13	
628	1490.37	5232.98	3387.13	
629	1490.37	5232.98	12175.4	
630	1490.37	6791.74	12175.4	
631	1490.37	6791.74	16935.7	
632	0	2449.48	16935.7	
633	0	2449.48	12175.4	
634	3353.33	6791.74	12175.4	
641	3353.33	6791.74	7231.98	
642	5588.88	2449.48	7231.98	
643	5588.88	2449.48	6865.81	
644	8197.03	2449.48	6865.81	
645	8197.03	2449.48	12175.4	
646	8197.03	3562.88	12175.4	
647	8197.03	3562.88	10344.5	
648	11922.9	445.36	10344.5	
649	11922.9	445.36	3387.13	
650	11922.9	8350.5	3387.13	
657	11922.9	8350.5	3387.13	
658	3353.33	12581.4	3387.13	
659	3353.33	12581.4	8879.78	
660	0	14808.2	8879.78	
661	0	14808.2	7231.98	
662	5588.88	10800	7231.98	
663	5588.88	10800	6865.81	
664	5588.88	3562.88	6865.81	
665	5588.88	3562.88	12175.4	
666	0	8795.86	12175.4	
673	0	8795.86	5584.19	
674	1490.37	6791.74	5584.19	
675	1490.37	6791.74	8879.78	
676	5588.88	4119.58	8879.78	
677	5588.88	4119.58	8879.78	
678	1490.37	10800	8879.78	
679	1490.37	10800	3387.13	
680	1490.37	8795.86	3387.13	
681	1490.37	8795.86	10344.5	
682	8197.03	4119.58	10344.5	
689	8197.03	4119.58	8879.78	
690	13785.9	2449.48	8879.78	
691	13785.9	2449.48	1373.16	
692	11922.9	4119.58	1373.16	
693	11922.9	4119.58	8879.78	
694	8197.03	6791.74	8879.78	
695	8197.03	6791.74	7231.98	
696	8197.03	6791.74	7231.98	
697	8197.03	6791.74	3387.13	
698	5588.88	8795.86	3387.13	
705	5588.88	8795.86	10344.5	
706	5588.88	10800	10344.5	
707	5588.88	10800	10344.5	
708	8197.03	12581.4	10344.5	
709	8197.03	12581.4	7231.98	
710	5588.88	10800	7231.98	
711	5588.88	10800	6865.81	
712	0	3562.88	6865.81	
713	0	3562.88	4302.57	
714	8197.03	6791.74	4302.57	
721	8197.03	6791.74	8879.78	
722	3353.33	1670.1	8879.78	
723	3353.33	1670.1	10344.5	
724	0	6791.74	10344.5	
725	0	6791.74	6865.81	
726	0	5232.98	6865.81	
727	0	5232.98	2013.97	
728	5588.88	8795.86	2013.97	
729	5588.88	8795.86	4302.57	
730	5588.88	5232.98	4302.57	
737	5588.88	5232.98	7231.98	
738	3353.33	4119.58	7231.98	
739	3353.33	4119.58	12175.4	
740	11922.9	4119.58	12175.4	
741	11922.9	4119.58	8879.78	
742	1490.37	8795.86	8879.78	
743	1490.37	8795.86	0	
744	5588.88	8795.86	0	
745	5588.88	8795.86	6865.81	
746	1490.37	0	6865.81	
753	1490.37	0	5584.19	
754	5588.88	5232.98	5584.19	
755	5588.88	5232.98	8879.78	
756	5588.88	3562.88	8879.78	
757	5588.88	3562.88	10344.5	
758	0	2449.48	10344.5	
759	0	2449.48	7231.98	
760	3353.33	3562.88	7231.98	
761	3353.33	3562.88	7231.98	
762	1490.37	8350.5	7231.98	
769	1490.37	8350.5	13640.1	
770	8197.03	8350.5	13640.1	
771	8197.03	8350.5	12175.4	
772	0	2449.48	12175.4	
773	0	2449.48	7231.98	
774	5588.88	5232.98	7231.98	
775	5588.88	5232.98	12175.4	
776	3353.33	5232.98	12175.4	
777	3353.33	5232.98	13640.1	
778	1490.37	2449.48	13640.1	
785	1490.37	2449.48	8879.78	
786	1490.37	8795.86	8879.78	
787	1490.37	8795.86	13640.1	
788	0	10800	13640.1	
789	0	10800	13640.1	
790	3353.33	10800	13640.1	
791	3353.33	10800	10344.5	
792	1490.37	4119.58	10344.5	
793	1490.37	4119.58	10344.5	
794	11922.9	3562.88	10344.5	
801	11922.9	3562.88	4302.57	
802	17511.8	5232.98	4302.57	
803	17511.8	5232.98	10344.5	
804	5588.88	6791.74	10344.5	
805	5588.88	6791.74	10344.5	
806	8197.03	3562.88	10344.5	
807	8197.03	3562.88	4302.57	
808	8197.03	2449.48	4302.57	
809	8197.03	2449.48	1373.16	
810	0	1670.1	1373.16	
817	0	1670.1	5584.19	
818	11922.9	1670.1	5584.19	
819	11922.9	1670.1	7231.98	
820	5588.88	5232.98	7231.98	
821	5588.88	5232.98	8879.78	
822	0	6791.74	8879.78	
823	0	6791.74	12175.4	
824	8197.03	0	12175.4	
825	8197.03	0	12175.4	
826	8197.03	3562.88	12175.4	
833	8197.03	3562.88	7231.98	
834	3353.33	3562.88	7231.98	
835	3353.33	3562.88	6865.81	
836	1490.37	8350.5	6865.81	
837	1490.37	8350.5	8879.78	
838	0	4119.58	8879.78	
839	0	4119.58	3387.13	
840	5588.88	8795.86	3387.13	
841	5588.88	8795.86	366.176	
842	0	8350.5	366.176	
849	0	8350.5	7231.98	
850	8197.03	5232.98	7231.98	
851	8197.03	5232.98	10344.5	
852	1490.37	6791.74	10344.5	
853	1490.37	6791.74	5584.19	
854	5588.88	5232.98	5584.19	
855	5588.88	5232.98	5584.19	
856	5588.88	6791.74	5584.19	
857	5588.88	6791.74	8879.78	
858	13785.9	3562.88	8879.78	
865	13785.9	3562.88	12175.4	
866	22728.1	8795.86	12175.4	
867	22728.1	8795.86	13640.1	
868	3353.33	10800	13640.1	
869	3353.33	10800	8879.78	
870	11922.9	8350.5	8879.78	
871	11922.9	8350.5	4302.57	
872	8197.03	4119.58	4302.57	
873	8197.03	4119.58	2013.97	
874	5588.88	6791.74	2013.97	
881	5588.88	6791.74	4302.57	
882	5588.88	5232.98	4302.57	
883	5588.88	5232.98	2929.41	
884	11922.9	10800	2929.41	
885	11922.9	10800	5584.19	
886	11922.9	3562.88	5584.19	
887	11922.9	3562.88	7231.98	
888	3353.33	8795.86	7231.98	
889	3353.33	8795.86	8879.78	
890	22728.1	6791.74	8879.78	
897	22728.1	6791.74	12175.4	
898	17511.8	5232.98	12175.4	
899	17511.8	5232.98	8879.78	
900	17511.8	3562.88	8879.78	
901	17511.8	3562.88	7231.98	
902	22728.1	6791.74	7231.98	
903	22728.1	6791.74	7231.98	
904	3353.33	8350.5	7231.98	
905	3353.33	8350.5	4302.57	
906	11922.9	1670.1	4302.57	
913	11922.9	1670.1	5584.19	
914	8197.03	1002.06	5584.19	
915	8197.03	1002.06	4302.57	
916	11922.9	10800	4302.57	
917	11922.9	10800	4302.57	
918	17511.8	12581.4	4302.57	
919	17511.8	12581.4	5584.19	
920	5588.88	4119.58	5584.19	
921	5588.88	4119.58	5584.19	
922	11922.9	8795.86	5584.19	
929	11922.9	8795.86	4302.57	
930	11922.9	5232.98	4302.57	
931	11922.9	5232.98	4302.57	
932	0	2449.48	4302.57	
933	0	2449.48	2929.41	
934	3353.33	2449.48	2929.41	
935	3353.33	2449.48	4302.57	
936	11922.9	0	4302.57	
937	11922.9	0	8879.78	
938	13785.9	6791.74	8879.78	
945	13785.9	6791.74	8879.78	
946	13785.9	8795.86	8879.78	
947	13785.9	8795.86	4302.57	
948	0	12581.4	4302.57	
949	0	12581.4	4302.57	
950	11922.9	14808.2	4302.57	
951	11922.9	14808.2	2929.41	
952	8197.03	445.36	2929.41	
953	8197.03	445.36	0	
954	0	16589.7	0	
961	0	16589.7	2013.97	
962	3353.33	14808.2	2013.97	
963	3353.33	14808.2	5584.19	
964	0	6791.74	5584.19	
965	0	6791.74	8879.78	
966	0	12581.4	8879.78	
967	0	12581.4	7231.98	
968	0	5232.98	7231.98	
969	0	5232.98	2929.41	
970	1490.37	8350.5	2929.41	
977	1490.37	8350.5	5584.19	
978	0	10800	5584.19	
979	0	10800	4302.57	
980	8197.03	12581.4	4302.57	
981	8197.03	12581.4	4302.57	
982	8197.03	1670.1	4302.57	
983	8197.03	1670.1	2929.41	
984	0	8795.86	2929.41	
985	0	8795.86	5584.19	
986	13785.9	3562.88	5584.19	
993	13785.9	3562.88	6865.81	
994	11922.9	10800	6865.81	
995	11922.9	10800	5584.19	
996	0	10800	5584.19	
997	0	10800	5584.19	
998	0	4119.58	5584.19	
999	0	4119.58	8879.78	
1000	1490.37	12581.4	8879.78	
1001	1490.37	12581.4	10344.5	
1002	3353.33	8350.5	10344.5	
1009	3353.33	8350.5	8879.78	
1010	0	6791.74	8879.78	
1011	0	6791.74	16935.7	
1012	3353.33	6791.74	16935.7	
1013	3353.33	6791.74	16935.7	
1014	0	10800	16935.7	
1015	0	10800	10344.5	
1016	3353.33	10800	10344.5	
1017	3353.33	10800	2929.41	
1018	8197.03	1670.1	2929.41	
1025	8197.03	1670.1	2929.41	
1026	0	8795.86	2929.41	
1027	0	8795.86	6865.81	
1028	5588.88	8795.86	6865.81	
1029	5588.88	8795.86	7231.98	
1030	3353.33	6791.74	7231.98	
1031	3353.33	6791.74	2013.97	
1032	3353.33	10800	2013.97	
1033	3353.33	10800	3387.13	
1034	3353.33	6791.74	3387.13	
1041	3353.33	6791.74	6865.81	
1042	11922.9	1670.1	6865.81	
1043	11922.9	1670.1	6865.81	
1044	22728.1	2449.48	6865.81	
1045	22728.1	2449.48	5584.19	
1046	11922.9	1670.1	5584.19	
1047	11922.9	1670.1	4302.57	
1048	5588.88	2449.48	4302.57	
1049	5588.88	2449.48	823.897	
1050	13785.9	8350.5	823.897	
1057	13785.9	8350.5	6865.81	
1058	11922.9	8795.86	6865.81	
1059	11922.9	8795.86	10344.5	
1060	13785.9	3562.88	10344.5	
1061	13785.9	3562.88	5584.19	
1062	8197.03	4119.58	5584.19	
1063	8197.03	4119.58	8879.78	
1064	0	2449.48	8879.78	
1065	0	2449.48	10344.5	
1066	1490.37	6791.74	10344.5	
1073	1490.37	6791.74	2929.41	
1074	13785.9	6791.74	2929.41	
1075	13785.9	6791.74	8879.78	
1076	13785.9	2449.48	8879.78	
1077	13785.9	2449.48	7231.98	
1078	0	2449.48	7231.98	
1079	0	2449.48	5584.19	
1080	5588.88	1002.06	5584.19	
1081	5588.88	1002.06	8879.78	
1082	1490.37	6791.74	8879.78	
1089	1490.37	6791.74	7231.98	
1090	5588.88	8350.5	7231.98	
1091	5588.88	8350.5	823.897	
1092	11922.9	0	823.897	
1093	11922.9	0	7231.98	
1094	8197.03	8795.86	7231.98	
1095	8197.03	8795.86	8879.78	
1096	13785.9	8350.5	8879.78	
1097	13785.9	8350.5	8879.78	
1098	11922.9	8795.86	8879.78	
1105	11922.9	8795.86	5584.19	
1106	8197.03	8795.86	5584.19	
1107	8197.03	8795.86	8879.78	
1108	11922.9	1670.1	8879.78	
1109	11922.9	1670.1	12175.4	
1110	3353.33	5232.98	12175.4	
1111	3353.33	5232.98	10344.5	
1112	0	1670.1	10344.5	
1113	0	1670.1	8879.78	
1114	8197.03	8795.86	8879.78	
1121	8197.03	8795.86	4302.57	
1122	13785.9	8795.86	4302.57	
1123	13785.9	8795.86	6865.81	
1124	11922.9	6791.74	6865.81	
1125	11922.9	6791.74	8879.78	
1126	1490.37	0	8879.78	
1127	1490.37	0	5584.19	
1128	3353.33	10800	5584.19	
1129	3353.33	10800	0	
1130	8197.03	12581.4	0	
1137	8197.03	12581.4	2929.41	
1138	1490.37	5232.98	2929.41	
1139	1490.37	5232.98	7231.98	
1140	0	3562.88	7231.98	
1141	0	3562.88	10344.5	
1142	1490.37	1002.06	10344.5	
1143	1490.37	1002.06	12175.4	
1144	8197.03	5232.98	12175.4	
1145	8197.03	5232.98	10344.5	
1146	1490.37	6791.74	10344.5	
1153	1490.37	6791.74	3387.13	
1154	5588.88	8350.5	3387.13	
1155	5588.88	8350.5	10344.5	
1156	8197.03	8795.86	10344.5	
1157	8197.03	8795.86	8879.78	
1158	0	10800	8879.78	
1159	0	10800	366.176	
1160	3353.33	8350.5	366.176	
1161	3353.33	8350.5	2013.97	
1162	5588.88	1670.1	2013.97	
1169	5588.88	1670.1	2929.41	
1170	8197.03	1002.06	2929.41	
1171	8197.03	1002.06	4302.57	
1172	3353.33	12581.4	4302.57	
1173	3353.33	12581.4	2929.41	
1174	8197.03	16589.7	2929.41	
1175	8197.03	16589.7	5584.19	
1176	8197.03	8795.86	5584.19	
1177	8197.03	8795.86	4302.57	
1178	1490.37	6791.74	4302.57	
1185	1490.37	6791.74	2929.41	
1186	11922.9	6791.74	2929.41	
1187	11922.9	6791.74	7231.98	
1188	3353.33	6791.74	7231.98	
1189	3353.33	6791.74	10344.5	
1190	8197.03	10800	10344.5	
1191	8197.03	10800	6865.81	
1192	8197.03	5232.98	6865.81	
1193	8197.03	5232.98	4302.57	
1194	0	3562.88	4302.57	
1201	0	3562.88	6865.81	
1202	0	8795.86	6865.81	
1203	0	8795.86	12175.4	
1204	5588.88	10800	12175.4	
1205	5588.88	10800	10344.5	
1206	5588.88	8350.5	10344.5	
1207	5588.88	8350.5	3387.13	
1208	3353.33	10800	3387.13	
1209	3353.33	10800	7231.98	
1210	0	10800	7231.98	
1217	0	10800	366.176	
1218	0	6791.74	366.176	
1219	0	6791.74	10344.5	
1220	0	2449.48	10344.5	
1221	0	2449.48	12175.4	
1222	0	8350.5	12175.4	
1223	0	8350.5	5584.19	
1224	3353.33	8795.86	5584.19	
1225	3353.33	8795.86	6865.81	
1226	5588.88	5232.98	6865.81	
1233	5588.88	5232.98	8879.78	
1234	1490.37	2449.48	8879.78	
1235	1490.37	2449.48	5584.19	
1236	0	445.36	5584.19	
1237	0	445.36	7231.98	
1238	3353.33	3562.88	7231.98	
1239	3353.33	3562.88	10344.5	
1240	8197.03	6791.74	10344.5	
1241	8197.03	6791.74	10344.5	
1242	11922.9	8350.5	10344.5	
1249	11922.9	8350.5	10344.5	
1250	8197.03	8350.5	10344.5	
1251	8197.03	8350.5	5584.19	
1252	8197.03	3562.88	5584.19	
1253	8197.03	3562.88	5584.19	
1254	11922.9	3562.88	5584.19	
1255	11922.9	3562.88	8879.78	
1256	13785.9	4119.58	8879.78	
1257	13785.9	4119.58	4302.57	
1258	0	0	4302.57	
1265	0	0	7231.98	
1266	11922.9	1002.06	7231.98	
1267	11922.9	1002.06	8879.78	
1268	17511.8	4119.58	8879.78	
1269	17511.8	4119.58	7231.98	
1270	5588.88	5232.98	7231.98	
1271	5588.88	5232.98	5584.19	
1272	1490.37	4119.58	5584.19	
1273	1490.37	4119.58	823.897	
1274	8197.03	10800	823.897	
1281	8197.03	10800	5584.19	
1282	8197.03	8795.86	5584.19	
1283	8197.03	8795.86	5584.19	
1284	0	5232.98	5584.19	
1285	0	5232.98	7231.98	
1286	8197.03	8795.86	7231.98	
1287	8197.03	8795.86	10344.5	
1288	5588.88	3562.88	10344.5	
1289	5588.88	3562.88	7231.98	
1290	3353.33	3562.88	7231.98	
1297	3353.33	3562.88	4302.57	
1298	5588.88	6791.74	4302.57	
1299	5588.88	6791.74	2013.97	
1300	0	6791.74	2013.97	
1301	0	6791.74	8879.78	
1302	3353.33	3562.88	8879.78	
1303	3353.33	3562.88	10344.5	
1304	5588.88	10800	10344.5	
1305	5588.88	10800	10344.5	
1306	8197.03	8795.86	10344.5	
1313	8197.03	8795.86	2013.97	
1314	3353.33	6791.74	2013.97	
1315	3353.33	6791.74	12175.4	
1316	11922.9	12581.4	12175.4	
1317	11922.9	12581.4	8879.78	
1318	11922.9	16589.7	8879.78	
1319	11922.9	16589.7	4302.57	
1320	0	10800	4302.57	
1321	0	10800	1373.16	
1322	5588.88	10800	1373.16	
1329	5588.88	10800	13640.1	
1330	3353.33	14808.2	13640.1	
1331	3353.33	14808.2	16935.7	
1332	3353.33	5232.98	16935.7	
1333	3353.33	5232.98	7231.98	
1334	0	8795.86	7231.98	
